time,system_demand
6/7/23 15:00,22550
6/7/23 16:00,23875
6/7/23 17:00,24307
6/7/23 18:00,25297
6/7/23 19:00,26379
6/7/23 20:00,27097
6/7/23 21:00,26741
6/7/23 22:00,25280
6/7/23 23:00,23903
6/8/23 0:00,22944
6/8/23 1:00,22130
6/8/23 2:00,21590
6/8/23 3:00,21276
6/8/23 4:00,21687
6/8/23 5:00,22453
6/8/23 6:00,23399
6/8/23 7:00,24476
6/8/23 8:00,24927
6/8/23 9:00,24586
6/8/23 10:00,23815
6/8/23 11:00,22767
6/8/23 12:00,22249
6/8/23 13:00,21860
6/8/23 14:00,21799
6/8/23 15:00,22829
6/8/23 16:00,23848
6/8/23 17:00,25169
6/8/23 18:00,26518
6/8/23 19:00,27316
6/8/23 20:00,27785
6/8/23 21:00,27290
6/8/23 22:00,25883
6/8/23 23:00,24521
6/9/23 0:00,23719
6/9/23 1:00,23118
6/9/23 2:00,22405
6/9/23 3:00,22169
6/9/23 4:00,22214
6/9/23 5:00,22737
6/9/23 6:00,23496
6/9/23 7:00,24328
6/9/23 8:00,25088
6/9/23 9:00,25205
6/9/23 10:00,24819
6/9/23 11:00,23746
6/9/23 12:00,23353
6/9/23 13:00,23083
6/9/23 14:00,23174
6/9/23 15:00,23205
6/9/23 16:00,23526
6/9/23 17:00,24658
6/9/23 18:00,26014
6/9/23 19:00,26838
6/9/23 20:00,27240
6/9/23 21:00,26770
6/9/23 22:00,25446
6/9/23 23:00,24224
6/10/23 0:00,23197
6/10/23 1:00,22133
6/10/23 2:00,21499
6/10/23 3:00,21415
6/10/23 4:00,21481
6/10/23 5:00,21252
6/10/23 6:00,21386
6/10/23 7:00,22043
6/10/23 8:00,22812
6/10/23 9:00,22891
6/10/23 10:00,22155
6/10/23 11:00,21487
6/10/23 12:00,20808
6/10/23 13:00,20404
6/10/23 14:00,20520
6/10/23 15:00,21062
6/10/23 16:00,21906
6/10/23 17:00,23031
6/10/23 18:00,24158
6/10/23 19:00,25110
6/10/23 20:00,25575
6/10/23 21:00,25077
6/10/23 22:00,23899
6/10/23 23:00,22775
6/11/23 0:00,21884
6/11/23 1:00,21041
6/11/23 2:00,20309
6/11/23 3:00,19972
6/11/23 4:00,20062
6/11/23 5:00,20178
6/11/23 6:00,20421
6/11/23 7:00,20758
6/11/23 8:00,20974
6/11/23 9:00,20297
6/11/23 10:00,20135
6/11/23 11:00,19719
6/11/23 12:00,19157
6/11/23 13:00,18942
6/11/23 14:00,19622
6/11/23 15:00,20788
6/11/23 16:00,22026
6/11/23 17:00,23064
6/11/23 18:00,23975
6/11/23 19:00,24836
6/11/23 20:00,25242
6/11/23 21:00,24863
6/11/23 22:00,23542
6/11/23 23:00,22374
6/12/23 0:00,21820
6/12/23 1:00,21107
6/12/23 2:00,20767
6/12/23 3:00,20666
6/12/23 4:00,21092
6/12/23 5:00,22106
6/12/23 6:00,23211
6/12/23 7:00,24051
6/12/23 8:00,23836
6/12/23 9:00,23566
6/12/23 10:00,23710
6/12/23 11:00,23920
6/12/23 12:00,23639
6/12/23 13:00,23071
6/12/23 14:00,22957
6/12/23 15:00,23273
6/12/23 16:00,23924
6/12/23 17:00,25159
6/12/23 18:00,26327
6/12/23 19:00,27103
6/12/23 20:00,27455
6/12/23 21:00,26916
6/12/23 22:00,25389
6/12/23 23:00,24109
6/13/23 0:00,23006
6/13/23 1:00,22086
6/13/23 2:00,21530
6/13/23 3:00,21358
6/13/23 4:00,21622
6/13/23 5:00,22513
6/13/23 6:00,23676
6/13/23 7:00,24782
6/13/23 8:00,24946
6/13/23 9:00,24982
6/13/23 10:00,24868
6/13/23 11:00,24484
6/13/23 12:00,24126
6/13/23 13:00,23590
6/13/23 14:00,23081
6/13/23 15:00,23640
6/13/23 16:00,24605
6/13/23 17:00,25874
6/13/23 18:00,27442
6/13/23 19:00,28339
6/13/23 20:00,28593
6/13/23 21:00,27878
6/13/23 22:00,26262
6/13/23 23:00,24809
6/14/23 0:00,23707
6/14/23 1:00,22752
6/14/23 2:00,22025
6/14/23 3:00,21878
6/14/23 4:00,22230
6/14/23 5:00,23046
6/14/23 6:00,24228
6/14/23 7:00,25690
6/14/23 8:00,26067
6/14/23 9:00,25814
6/14/23 10:00,25453
6/14/23 11:00,24938
6/14/23 12:00,24286
6/14/23 13:00,24221
6/14/23 14:00,24499
6/14/23 15:00,25642
6/14/23 16:00,26737
6/14/23 17:00,27654
6/14/23 18:00,28754
6/14/23 19:00,29643
6/14/23 20:00,29797
6/14/23 21:00,28811
6/14/23 22:00,27127
6/14/23 23:00,25588
6/15/23 0:00,24396
6/15/23 1:00,23490
6/15/23 2:00,22870
6/15/23 3:00,22534
6/15/23 4:00,22766
6/15/23 5:00,23550
6/15/23 6:00,24562
6/15/23 7:00,25605
6/15/23 8:00,25730
6/15/23 9:00,25982
6/15/23 10:00,25747
6/15/23 11:00,25293
6/15/23 12:00,25044
6/15/23 13:00,25184
6/15/23 14:00,25341
6/15/23 15:00,25818
6/15/23 16:00,26900
6/15/23 17:00,27779
6/15/23 18:00,28790
6/15/23 19:00,29459
6/15/23 20:00,29567
6/15/23 21:00,28895
6/15/23 22:00,27159
6/15/23 23:00,25493
6/16/23 0:00,24379
6/16/23 1:00,23452
6/16/23 2:00,22796
6/16/23 3:00,22543
6/16/23 4:00,22895
6/16/23 5:00,23570
6/16/23 6:00,24174
6/16/23 7:00,24565
6/16/23 8:00,25453
6/16/23 9:00,25687
6/16/23 10:00,25305
6/16/23 11:00,24864
6/16/23 12:00,24378
6/16/23 13:00,24489
6/16/23 14:00,24984
6/16/23 15:00,25784
6/16/23 16:00,27077
6/16/23 17:00,28707
6/16/23 18:00,29790
6/16/23 19:00,30074
6/16/23 20:00,29981
6/16/23 21:00,29293
6/16/23 22:00,27653
6/16/23 23:00,26013
6/17/23 0:00,24649
6/17/23 1:00,23500
6/17/23 2:00,22716
6/17/23 3:00,22142
6/17/23 4:00,22010
6/17/23 5:00,22076
6/17/23 6:00,22258
6/17/23 7:00,22705
6/17/23 8:00,23151
6/17/23 9:00,22858
6/17/23 10:00,22544
6/17/23 11:00,21895
6/17/23 12:00,22118
6/17/23 13:00,22500
6/17/23 14:00,23428
6/17/23 15:00,24649
6/17/23 16:00,26051
6/17/23 17:00,27668
6/17/23 18:00,28982
6/17/23 19:00,29589
6/17/23 20:00,29472
6/17/23 21:00,28552
6/17/23 22:00,26940
6/17/23 23:00,25424
6/18/23 0:00,24171
6/18/23 1:00,23068
6/18/23 2:00,22228
6/18/23 3:00,21621
6/18/23 4:00,21253
6/18/23 5:00,21089
6/18/23 6:00,21022
6/18/23 7:00,21643
6/18/23 8:00,21908
6/18/23 9:00,21699
6/18/23 10:00,21500
6/18/23 11:00,21047
6/18/23 12:00,20326
6/18/23 13:00,20068
6/18/23 14:00,20448
6/18/23 15:00,21238
6/18/23 16:00,22520
6/18/23 17:00,24295
6/18/23 18:00,25715
6/18/23 19:00,26627
6/18/23 20:00,26823
6/18/23 21:00,26366
6/18/23 22:00,24974
6/18/23 23:00,23543
6/19/23 0:00,22719
6/19/23 1:00,21954
6/19/23 2:00,21266
6/19/23 3:00,21112
6/19/23 4:00,21484
6/19/23 5:00,22238
6/19/23 6:00,23116
6/19/23 7:00,24041
6/19/23 8:00,24444
6/19/23 9:00,23985
6/19/23 10:00,23455
6/19/23 11:00,22382
6/19/23 12:00,21653
6/19/23 13:00,21522
6/19/23 14:00,21547
6/19/23 15:00,22134
6/19/23 16:00,23602
6/19/23 17:00,25185
6/19/23 18:00,26663
6/19/23 19:00,27487
6/19/23 20:00,28085
6/19/23 21:00,27496
6/19/23 22:00,25879
6/19/23 23:00,24380
6/20/23 0:00,23355
6/20/23 1:00,22463
6/20/23 2:00,22037
6/20/23 3:00,21799
6/20/23 4:00,21897
6/20/23 5:00,22709
6/20/23 6:00,23390
6/20/23 7:00,23676
6/20/23 8:00,23333
6/20/23 9:00,22920
6/20/23 10:00,22307
6/20/23 11:00,21845
6/20/23 12:00,21898
6/20/23 13:00,22018
6/20/23 14:00,22442
6/20/23 15:00,23095
6/20/23 16:00,24197
6/20/23 17:00,25707
6/20/23 18:00,27118
6/20/23 19:00,27938
6/20/23 20:00,28337
6/20/23 21:00,27760
6/20/23 22:00,25998
6/20/23 23:00,24316
6/21/23 0:00,23221
6/21/23 1:00,22265
6/21/23 2:00,21686
6/21/23 3:00,21448
6/21/23 4:00,21890
6/21/23 5:00,22720
6/21/23 6:00,23636
6/21/23 7:00,24254
6/21/23 8:00,24123
6/21/23 9:00,23445
6/21/23 10:00,22918
6/21/23 11:00,22586
6/21/23 12:00,22630
6/21/23 13:00,22510
6/21/23 14:00,22737
6/21/23 15:00,23520
6/21/23 16:00,24791
6/21/23 17:00,26436
6/21/23 18:00,27912
6/21/23 19:00,28526
6/21/23 20:00,28693
6/21/23 21:00,28023
6/21/23 22:00,26313
6/21/23 23:00,24718
6/22/23 0:00,23624
6/22/23 1:00,22669
6/22/23 2:00,21986
6/22/23 3:00,21768
6/22/23 4:00,22060
6/22/23 5:00,22811
6/22/23 6:00,23725
6/22/23 7:00,24262
6/22/23 8:00,24728
6/22/23 9:00,24707
6/22/23 10:00,23913
6/22/23 11:00,23055
6/22/23 12:00,22606
6/22/23 13:00,22446
6/22/23 14:00,22352
6/22/23 15:00,22985
6/22/23 16:00,24209
6/22/23 17:00,25263
6/22/23 18:00,26170
6/22/23 19:00,26971
6/22/23 20:00,27663
6/22/23 21:00,27125
6/22/23 22:00,25739
6/22/23 23:00,24240
6/23/23 0:00,23392
6/23/23 1:00,22754
6/23/23 2:00,22380
6/23/23 3:00,21687
6/23/23 4:00,21877
6/23/23 5:00,22557
6/23/23 6:00,23163
6/23/23 7:00,23630
6/23/23 8:00,24035
6/23/23 9:00,23661
6/23/23 10:00,23270
6/23/23 11:00,22381
6/23/23 12:00,21370
6/23/23 13:00,21066
6/23/23 14:00,21107
6/23/23 15:00,22158
6/23/23 16:00,23606
6/23/23 17:00,25109
6/23/23 18:00,26206
6/23/23 19:00,26894
6/23/23 20:00,27305
6/23/23 21:00,26872
6/23/23 22:00,25554
6/23/23 23:00,24193
6/24/23 0:00,23192
6/24/23 1:00,22201
6/24/23 2:00,21542
6/24/23 3:00,21111
6/24/23 4:00,20978
6/24/23 5:00,21040
6/24/23 6:00,21037
6/24/23 7:00,21572
6/24/23 8:00,22091
6/24/23 9:00,21391
6/24/23 10:00,20712
6/24/23 11:00,19899
6/24/23 12:00,19363
6/24/23 13:00,19039
6/24/23 14:00,19168
6/24/23 15:00,19893
6/24/23 16:00,21501
6/24/23 17:00,23366
6/24/23 18:00,25060
6/24/23 19:00,26085
6/24/23 20:00,26459
6/24/23 21:00,26117
6/24/23 22:00,24943
6/24/23 23:00,23676
6/25/23 0:00,22661
6/25/23 1:00,21605
6/25/23 2:00,20832
6/25/23 3:00,20404
6/25/23 4:00,20215
6/25/23 5:00,20110
6/25/23 6:00,19872
6/25/23 7:00,19968
6/25/23 8:00,20427
6/25/23 9:00,19939
6/25/23 10:00,19181
6/25/23 11:00,18509
6/25/23 12:00,18077
6/25/23 13:00,17896
6/25/23 14:00,18323
6/25/23 15:00,19470
6/25/23 16:00,21337
6/25/23 17:00,23394
6/25/23 18:00,25342
6/25/23 19:00,26262
6/25/23 20:00,26620
6/25/23 21:00,26141
6/25/23 22:00,24764
6/25/23 23:00,23313
6/26/23 0:00,22658
6/26/23 1:00,21817
6/26/23 2:00,21234
6/26/23 3:00,20971
6/26/23 4:00,21334
6/26/23 5:00,22152
6/26/23 6:00,23207
6/26/23 7:00,23800
6/26/23 8:00,23831
6/26/23 9:00,23393
6/26/23 10:00,22653
6/26/23 11:00,22536
6/26/23 12:00,22647
6/26/23 13:00,22981
6/26/23 14:00,23516
6/26/23 15:00,24599
6/26/23 16:00,25850
6/26/23 17:00,26924
6/26/23 18:00,27971
6/26/23 19:00,28560
6/26/23 20:00,28617
6/26/23 21:00,27823
6/26/23 22:00,26259
6/26/23 23:00,24815
6/27/23 0:00,23855
6/27/23 1:00,22842
6/27/23 2:00,22051
6/27/23 3:00,21847
6/27/23 4:00,22141
6/27/23 5:00,22909
6/27/23 6:00,23765
6/27/23 7:00,24256
6/27/23 8:00,24560
6/27/23 9:00,24237
6/27/23 10:00,23671
6/27/23 11:00,23318
6/27/23 12:00,22989
6/27/23 13:00,23207
6/27/23 14:00,23808
6/27/23 15:00,25043
6/27/23 16:00,26471
6/27/23 17:00,27843
6/27/23 18:00,28987
6/27/23 19:00,29643
6/27/23 20:00,29746
6/27/23 21:00,28977
6/27/23 22:00,27229
6/27/23 23:00,25417
6/28/23 0:00,24181
6/28/23 1:00,23060
6/28/23 2:00,22323
6/28/23 3:00,21991
6/28/23 4:00,22341
6/28/23 5:00,23177
6/28/23 6:00,24122
6/28/23 7:00,25069
6/28/23 8:00,25860
6/28/23 9:00,25554
6/28/23 10:00,24606
6/28/23 11:00,23955
6/28/23 12:00,23935
6/28/23 13:00,23842
6/28/23 14:00,24126
6/28/23 15:00,25327
6/28/23 16:00,26639
6/28/23 17:00,28026
6/28/23 18:00,29375
6/28/23 19:00,30042
6/28/23 20:00,30113
6/28/23 21:00,29196
6/28/23 22:00,27351
6/28/23 23:00,25635
6/29/23 0:00,24610
6/29/23 1:00,23865
6/29/23 2:00,23248
6/29/23 3:00,22683
6/29/23 4:00,22776
6/29/23 5:00,23489
6/29/23 6:00,24277
6/29/23 7:00,25149
6/29/23 8:00,25899
6/29/23 9:00,25582
6/29/23 10:00,24743
6/29/23 11:00,24079
6/29/23 12:00,24412
6/29/23 13:00,25320
6/29/23 14:00,26695
6/29/23 15:00,28085
6/29/23 16:00,29909
6/29/23 17:00,31673
6/29/23 18:00,32649
6/29/23 19:00,32811
6/29/23 20:00,32436
6/29/23 21:00,31459
6/29/23 22:00,29342
6/29/23 23:00,27182
6/30/23 0:00,25766
6/30/23 1:00,24904
6/30/23 2:00,24225
6/30/23 3:00,23846
6/30/23 4:00,23290
6/30/23 5:00,23913
6/30/23 6:00,24961
6/30/23 7:00,26400
6/30/23 8:00,27536
6/30/23 9:00,27326
6/30/23 10:00,26887
6/30/23 11:00,26978
6/30/23 12:00,27934
6/30/23 13:00,28863
6/30/23 14:00,30423
6/30/23 15:00,32402
6/30/23 16:00,33881
6/30/23 17:00,35136
6/30/23 18:00,35599
6/30/23 19:00,35175
6/30/23 20:00,34464
6/30/23 21:00,33360
6/30/23 22:00,31081
6/30/23 23:00,28900
7/1/23 0:00,27208
7/1/23 1:00,25904
7/1/23 2:00,24685
7/1/23 3:00,23752
7/1/23 4:00,23117
7/1/23 5:00,23119
7/1/23 6:00,23554
7/1/23 7:00,24804
7/1/23 8:00,25625
7/1/23 9:00,25794
7/1/23 10:00,25897
7/1/23 11:00,26229
7/1/23 12:00,26942
7/1/23 13:00,28420
7/1/23 14:00,30062
7/1/23 15:00,32049
7/1/23 16:00,33615
7/1/23 17:00,35221
7/1/23 18:00,36076
7/1/23 19:00,35752
7/1/23 20:00,34770
7/1/23 21:00,33354
7/1/23 22:00,31172
7/1/23 23:00,28911
7/2/23 0:00,27192
7/2/23 1:00,25632
7/2/23 2:00,24440
7/2/23 3:00,23435
7/2/23 4:00,22961
7/2/23 5:00,22695
7/2/23 6:00,22883
7/2/23 7:00,24203
7/2/23 8:00,25175
7/2/23 9:00,25075
7/2/23 10:00,24971
7/2/23 11:00,25480
7/2/23 12:00,26333
7/2/23 13:00,27807
7/2/23 14:00,29658
7/2/23 15:00,31431
7/2/23 16:00,32945
7/2/23 17:00,34536
7/2/23 18:00,35556
7/2/23 19:00,35313
7/2/23 20:00,34377
7/2/23 21:00,33093
7/2/23 22:00,30648
7/2/23 23:00,28232
7/3/23 0:00,26447
7/3/23 1:00,25217
7/3/23 2:00,24469
7/3/23 3:00,23789
7/3/23 4:00,23607
7/3/23 5:00,23931
7/3/23 6:00,24933
7/3/23 7:00,26896
7/3/23 8:00,27841
7/3/23 9:00,27831
7/3/23 10:00,28126
7/3/23 11:00,28221
7/3/23 12:00,28414
7/3/23 13:00,29035
7/3/23 14:00,30287
7/3/23 15:00,32000
7/3/23 16:00,33432
7/3/23 17:00,34639
7/3/23 18:00,35049
7/3/23 19:00,34214
7/3/23 20:00,33129
7/3/23 21:00,31762
7/3/23 22:00,29814
7/3/23 23:00,27570
7/4/23 0:00,25700
7/4/23 1:00,24277
7/4/23 2:00,23285
7/4/23 3:00,22692
7/4/23 4:00,22372
7/4/23 5:00,22449
7/4/23 6:00,22933
7/4/23 7:00,23451
7/4/23 8:00,24018
7/4/23 9:00,23246
7/4/23 10:00,22728
7/4/23 11:00,22529
7/4/23 12:00,22870
7/4/23 13:00,23780
7/4/23 14:00,24979
7/4/23 15:00,26385
7/4/23 16:00,27820
7/4/23 17:00,29556
7/4/23 18:00,30417
7/4/23 19:00,30162
7/4/23 20:00,29515
7/4/23 21:00,28515
7/4/23 22:00,27279
7/4/23 23:00,25777
7/5/23 0:00,24444
7/5/23 1:00,23422
7/5/23 2:00,23070
7/5/23 3:00,22769
7/5/23 4:00,22867
7/5/23 5:00,23208
7/5/23 6:00,24089
7/5/23 7:00,25065
7/5/23 8:00,25639
7/5/23 9:00,25425
7/5/23 10:00,25226
7/5/23 11:00,25127
7/5/23 12:00,25511
7/5/23 13:00,26278
7/5/23 14:00,27449
7/5/23 15:00,28903
7/5/23 16:00,30595
7/5/23 17:00,31954
7/5/23 18:00,32703
7/5/23 19:00,32490
7/5/23 20:00,31872
7/5/23 21:00,30823
7/5/23 22:00,28760
7/5/23 23:00,26577
7/6/23 0:00,25112
7/6/23 1:00,23964
7/6/23 2:00,22948
7/6/23 3:00,22506
7/6/23 4:00,22887
7/6/23 5:00,23570
7/6/23 6:00,24403
7/6/23 7:00,25634
7/6/23 8:00,26145
7/6/23 9:00,26280
7/6/23 10:00,26262
7/6/23 11:00,25545
7/6/23 12:00,25268
7/6/23 13:00,25345
7/6/23 14:00,25915
7/6/23 15:00,26977
7/6/23 16:00,28723
7/6/23 17:00,30325
7/6/23 18:00,31244
7/6/23 19:00,31413
7/6/23 20:00,31123
7/6/23 21:00,30181
7/6/23 22:00,28283
7/6/23 23:00,26453
7/7/23 0:00,25048
7/7/23 1:00,24018
7/7/23 2:00,23207
7/7/23 3:00,22866
7/7/23 4:00,23038
7/7/23 5:00,23744
7/7/23 6:00,24727
7/7/23 7:00,25843
7/7/23 8:00,26167
7/7/23 9:00,25743
7/7/23 10:00,25296
7/7/23 11:00,24794
7/7/23 12:00,24478
7/7/23 13:00,24352
7/7/23 14:00,24632
7/7/23 15:00,26041
7/7/23 16:00,27752
7/7/23 17:00,29508
7/7/23 18:00,30398
7/7/23 19:00,30636
7/7/23 20:00,30445
7/7/23 21:00,29750
7/7/23 22:00,28195
7/7/23 23:00,26432
7/8/23 0:00,25058
7/8/23 1:00,23874
7/8/23 2:00,22981
7/8/23 3:00,22533
7/8/23 4:00,22409
7/8/23 5:00,22471
7/8/23 6:00,22412
7/8/23 7:00,23115
7/8/23 8:00,23275
7/8/23 9:00,22630
7/8/23 10:00,22071
7/8/23 11:00,21571
7/8/23 12:00,21394
7/8/23 13:00,21442
7/8/23 14:00,22194
7/8/23 15:00,23566
7/8/23 16:00,25190
7/8/23 17:00,26984
7/8/23 18:00,28494
7/8/23 19:00,29050
7/8/23 20:00,28949
7/8/23 21:00,28187
7/8/23 22:00,26617
7/8/23 23:00,25069
7/9/23 0:00,24040
7/9/23 1:00,23144
7/9/23 2:00,22492
7/9/23 3:00,21754
7/9/23 4:00,21209
7/9/23 5:00,21152
7/9/23 6:00,21114
7/9/23 7:00,21634
7/9/23 8:00,22035
7/9/23 9:00,21445
7/9/23 10:00,21141
7/9/23 11:00,20197
7/9/23 12:00,19681
7/9/23 13:00,19836
7/9/23 14:00,20741
7/9/23 15:00,22410
7/9/23 16:00,24343
7/9/23 17:00,26368
7/9/23 18:00,28149
7/9/23 19:00,28884
7/9/23 20:00,28905
7/9/23 21:00,28250
7/9/23 22:00,26686
7/9/23 23:00,24989
7/10/23 0:00,23954
7/10/23 1:00,23133
7/10/23 2:00,22618
7/10/23 3:00,22334
7/10/23 4:00,22217
7/10/23 5:00,22992
7/10/23 6:00,24059
7/10/23 7:00,25476
7/10/23 8:00,26393
7/10/23 9:00,25950
7/10/23 10:00,25377
7/10/23 11:00,25027
7/10/23 12:00,25048
7/10/23 13:00,25800
7/10/23 14:00,26936
7/10/23 15:00,28509
7/10/23 16:00,30391
7/10/23 17:00,32408
7/10/23 18:00,33667
7/10/23 19:00,33889
7/10/23 20:00,33194
7/10/23 21:00,31981
7/10/23 22:00,29695
7/10/23 23:00,27656
7/11/23 0:00,26219
7/11/23 1:00,25225
7/11/23 2:00,24545
7/11/23 3:00,23977
7/11/23 4:00,23470
7/11/23 5:00,24126
7/11/23 6:00,24981
7/11/23 7:00,26192
7/11/23 8:00,26706
7/11/23 9:00,26698
7/11/23 10:00,26890
7/11/23 11:00,27294
7/11/23 12:00,28059
7/11/23 13:00,29272
7/11/23 14:00,30730
7/11/23 15:00,32672
7/11/23 16:00,34469
7/11/23 17:00,36043
7/11/23 18:00,36950
7/11/23 19:00,36704
7/11/23 20:00,35704
7/11/23 21:00,34193
7/11/23 22:00,31826
7/11/23 23:00,29505
7/12/23 0:00,27740
7/12/23 1:00,26361
7/12/23 2:00,25472
7/12/23 3:00,24760
7/12/23 4:00,24595
7/12/23 5:00,25170
7/12/23 6:00,26040
7/12/23 7:00,27698
7/12/23 8:00,28521
7/12/23 9:00,28918
7/12/23 10:00,29238
7/12/23 11:00,29611
7/12/23 12:00,30493
7/12/23 13:00,31525
7/12/23 14:00,32423
7/12/23 15:00,34152
7/12/23 16:00,35739
7/12/23 17:00,37108
7/12/23 18:00,37668
7/12/23 19:00,37201
7/12/23 20:00,36074
7/12/23 21:00,34540
7/12/23 22:00,32037
7/12/23 23:00,29604
7/13/23 0:00,27788
7/13/23 1:00,26306
7/13/23 2:00,25238
7/13/23 3:00,24801
7/13/23 4:00,24609
7/13/23 5:00,25012
7/13/23 6:00,25995
7/13/23 7:00,27584
7/13/23 8:00,28689
7/13/23 9:00,28750
7/13/23 10:00,29610
7/13/23 11:00,30192
7/13/23 12:00,30576
7/13/23 13:00,31781
7/13/23 14:00,33255
7/13/23 15:00,34878
7/13/23 16:00,36333
7/13/23 17:00,37742
7/13/23 18:00,38291
7/13/23 19:00,37845
7/13/23 20:00,36826
7/13/23 21:00,35278
7/13/23 22:00,32701
7/13/23 23:00,30150
7/14/23 0:00,28120
7/14/23 1:00,26898
7/14/23 2:00,26273
7/14/23 3:00,25651
7/14/23 4:00,25257
7/14/23 5:00,25410
7/14/23 6:00,26418
7/14/23 7:00,28078
7/14/23 8:00,28845
7/14/23 9:00,29083
7/14/23 10:00,29532
7/14/23 11:00,30258
7/14/23 12:00,31211
7/14/23 13:00,32620
7/14/23 14:00,34321
7/14/23 15:00,36474
7/14/23 16:00,38281
7/14/23 17:00,39539
7/14/23 18:00,40027
7/14/23 19:00,39320
7/14/23 20:00,37958
7/14/23 21:00,36121
7/14/23 22:00,33549
7/14/23 23:00,31086
7/15/23 0:00,28966
7/15/23 1:00,27176
7/15/23 2:00,25674
7/15/23 3:00,24861
7/15/23 4:00,24374
7/15/23 5:00,24380
7/15/23 6:00,24887
7/15/23 7:00,26925
7/15/23 8:00,28414
7/15/23 9:00,28503
7/15/23 10:00,28375
7/15/23 11:00,28424
7/15/23 12:00,29410
7/15/23 13:00,30878
7/15/23 14:00,32553
7/15/23 15:00,34724
7/15/23 16:00,36524
7/15/23 17:00,38244
7/15/23 18:00,38982
7/15/23 19:00,38624
7/15/23 20:00,37420
7/15/23 21:00,35672
7/15/23 22:00,33208
7/15/23 23:00,30817
7/16/23 0:00,28957
7/16/23 1:00,27334
7/16/23 2:00,25939
7/16/23 3:00,25149
7/16/23 4:00,24500
7/16/23 5:00,24119
7/16/23 6:00,24298
7/16/23 7:00,26058
7/16/23 8:00,27202
7/16/23 9:00,27627
7/16/23 10:00,28185
7/16/23 11:00,29062
7/16/23 12:00,30569
7/16/23 13:00,32216
7/16/23 14:00,33823
7/16/23 15:00,35597
7/16/23 16:00,37151
7/16/23 17:00,38595
7/16/23 18:00,39182
7/16/23 19:00,38711
7/16/23 20:00,37821
7/16/23 21:00,36176
7/16/23 22:00,33696
7/16/23 23:00,31388
